author,category,content,datetime,keywords,title,url
,生活, 快閃台灣，10日傍晚登陸、11日早上便由福建進入中國大陸。原本為強颱的瑪莉亞來勢洶洶，但由於海溫條件不佳加上地形的破壞，登台時減弱為中颱，而11日進入福建時結構遭破壞轉為輕颱。對此，氣象局預報中心主任呂國臣表示，瑪莉亞登台時間短，卻為水庫帶來充沛的雨量卻又不會致災，算得上是一個「好」。原本氣象局預估瑪莉亞為西北颱，將為北台灣帶來強大雨量，還不排除會有海水倒灌的情形，但隨後路徑北修20公里使其強度與風速都減弱，讓氣象局鬆了一口氣，不過由於路徑北修，因此也為馬祖帶來12、13級的強風和瞬間的強雨。颱風離開後，台灣受颱風外圍環流影響，氣象局發布17縣市大雨特報，要各地區注意強勁雨勢。根據氣象局預估，瑪莉亞颱風所帶來山區雨量約為400、500毫米，是以往規模、路徑相似颱風的一半，對台灣的災害大幅降低。且瑪莉亞為台灣北部帶來充沛水量填補水庫，一掃颱風來臨前台灣缺水的陰霾。據《中時》報導，氣象局預報中心主任呂國臣表示，瑪莉亞來的正是時候，不僅路線正確、風力不大、雨量剛好，還下對位置，真是難得的「好颱風」。 ,2018-07-12 10:25,,瑪莉亞快閃還帶豐沛雨量 氣象局大讚：好颱風！,https://udn.com/news/story/12347/3248077
,生活, 強颱瑪莉亞來襲！中央昨晚針對新北、基隆、台北、宜蘭發布陸上警報，昨天晚間瑪莉亞強度稍微減弱，近中心最大風速從每秒55公尺降為53公尺，不過仍維持強颱程度，氣象局預估，瑪莉亞將以「中颱上限、強颱下限」的強度侵襲台灣，暴風圈將在今天傍晚接觸陸地，北部、東北部將首當其衝。氣象局預報員官欣平表示，今天上午北部、東北部將有間歇性降雨，還不會感受到明顯的颱風威力，但晚上將感受到明顯風雨，最劇烈的影響是從今天深夜至明天清晨。昨天晚間11時瑪莉亞位在台北東南東方810公里海面上，以每小時30公里速度向西北西進行，近中心最大風速為每秒53公尺，7級風半徑維持280公里，10級風半徑100公里。氣象局提醒，瑪莉亞颱風中心從海面通過，颱風結構不會受到陸地破壞，10級風半徑可能直接進入北部陸地，雖然颱風走得快，總雨量不會累積太多，但降雨時間集中、仍要提防瞬間強降雨，尤其大台北、淡水河口要特別留意，加上這段時間適逢大潮，西半部必須嚴防淹水及海水倒灌。氣象局簡任技正伍婉華表示，今天傍晚暴風圈開始影響後，北台灣風雨會明顯增強，其他各地風雨也會在下午到傍晚出現，北部、東北部會出現大雨到豪雨。但受到颱風接近沉降效應影響，花東白天高溫可達35至36度，台東可能會有焚風。氣象局預估，瑪莉亞離開後，不會引進西南氣流，周三下午風雨就會明顯緩和，周四天氣回穩，但會有南方水氣上來，東南部會有幾天不穩定的天氣。,2018-07-10 04:35,,強颱瑪莉亞來襲！ 適逢大潮 北台防淹水,https://udn.com/news/story/7266/3243869
,生活, 已從強烈颱風減弱為中度颱風，中央氣象局簡任技正伍婉華表示，如果瑪莉亞的結構、速度都沒再明顯改變的話，台灣本島可望在上午11時解除陸上警報，海上警報則要等瑪莉亞進到中國大陸以後，結構被破壞、暴風圈縮小以後，時間點約在今天下午。氣象局資料指出，瑪莉亞今天上午6時的中心位置在馬祖東方約100公里之海面上，以每小時30公里速度向西北西進行。近中心最大風速每秒48公尺，相當於15級風，瞬間最大陣風每秒58公尺，相當於17級風，七級風暴風半徑280公里，十級風暴風半徑100公里。目前，瑪莉亞暴風圈已籠罩台灣中部以北、東北部、東部陸地，各地風雨持續中。氣象局表示，從9日開始到今天早上6時，較大累積雨量有台北市油坑387毫米、新竹縣白蘭305毫米、苗栗縣鳳美269毫米、新北市信賢派出所254毫米、桃園市高坡國小245毫米、台中市稍來244毫米、宜蘭縣福山植物園206毫米。另外，彭佳嶼也出現16級陣風、新北市鼻頭角出現14級陣風、連江縣東引出現13級陣風、蘭嶼出現11級陣風、台北市大直也有10級陣風，不過今天過後，本島風速都會逐漸減弱，馬祖仍有可能出現14、15級以上陣風。氣象局也首度發出強風告警訊息，提醒連江縣居民，所在地即將出現12級平均風或14級陣風以上風力，應停止戶外活動並立即掩蔽。,2018-07-11 07:48,,瑪莉亞減為中颱 氣象局：上午11時可望解除陸警,https://udn.com/news/story/7266/3246183
,生活,第8號瑪莉亞已發展為強颱，下週可能影響台灣天氣，不排除9日發布海上颱風警報。氣象專家今天說，瑪莉亞颱風11日可能距離台灣最近，強度仍有強颱或中颱上限。今年第8號颱風瑪莉亞路徑往南修正，11日可能接近台灣北部海面，中央氣象局預報員顏增璽今天表示，不排除9日晚間發布海上颱風警報。中央大學大氣科學系兼任副教授吳德榮今天在「三立準氣象．老大洩天機」專欄中說，瑪莉亞颱風未來兩天仍位處高「海洋熱含量」(OHC)的海域，垂直風切又小，強度將維持強颱等級；3天後瑪莉亞颱風進入海洋熱含量略降的海域，強度可能微幅減弱或勉強維持。吳德榮表示，瑪莉亞颱風目前預估路徑將先向西北再轉西北西，最新預測路徑已往南修、更接近陸地，威脅程度加大，11日距離台灣最近，在台灣附近時仍有強烈颱風或中颱上限的強度，提醒民眾不可掉以輕心。同時，他補充，未來若太平洋高壓比原本模式模擬得強，則颱風將更偏向預測路徑的南方，偏愈多則影響越嚴重，仍不能排除「潛勢預測圖」再偏南側的機率，但是，颱風目前距離還很遠，不確定性比較大，8日起的預測資料，用來判斷威脅程度，才會越來越清楚。,2018-07-07 13:29,,瑪莉亞颱風11日最近台灣 專家：強颱等級,https://udn.com/news/story/7266/3239711
,生活, 強颱瑪莉亞持續逼近，中央9日晚間11點半針對新北、基隆、台北、宜蘭發布陸上颱風警報，根據氣象局晚間11時最新資料顯示，瑪莉亞中心位置正在台北東南東方810公里，持續朝西北西方向移動，過去3小時強度稍微減弱，近中心最大風速從每秒55公尺降為53公尺，氣象局預估，暴風圈將在周二傍晚接觸陸地，北部、東北部將首當其衝感受颱風威力。氣象局預報員官欣平表示，將以「中颱上限、強颱下限」的強度侵襲台灣，路徑仍會從台灣北部海域通過，周二上午北部、東北部將有間歇性降雨，還不會感受到明顯的颱風威力，但明天晚上將感受到明顯風雨，最劇烈的影響是從周二深夜至周三清晨。過去兩天瑪莉亞颱風持續加速，影響台灣時間也略為提前，氣象局9日下午2時30分發布海上颱風警報，晚間11時瑪莉亞位在台北東南東方810公里海面上，以每小時30公里速度向西北西進行，近中心最大風速減弱為每秒53公尺，7級風半徑維持280公里，10級風半徑100公里。氣象局預報員張承傳提醒，瑪莉亞颱風中心約在明天深夜經過彭佳嶼附近，若颱風中心從基隆到彭佳嶼中間通過，路徑仍有機會接近標準「西北颱」。但更要留意的是，由於中心從海面通過，颱風結構不會受到陸地破壞，10級風半徑可能直接進入北部陸地，雖然颱風走得快，總雨量不會累積太多，但降雨時間集中、仍要提防瞬間強降雨，尤其大台北、淡水河口要特別留意，加上這段時間適逢大潮，西半部必須嚴防淹水及海水倒灌。氣象局簡任技正伍婉華表示，周二白天北部、東北部會斷續下雨，傍晚暴風圈開始影響後，北台灣風雨會明顯增強，其他各地風雨也會在下午到傍晚出現，北部、東北部會出現大雨到豪雨。伍婉華說表示，受到颱風接近沉降效應影響，周二花東高溫約35至36度，台東可能會有焚風。瑪莉亞離開後，不會引進西南氣流，周三下午風雨就會明顯緩和，周四天氣回穩，但會有南方水氣上來，東南部會有幾天不穩定的天氣。 ,2018-07-09 23:36,,稍減弱仍是強颱！ 瑪莉亞陸警發布 暴風圈周二掃北台,https://udn.com/news/story/7266/3243800
,生活, 今年第8號瑪莉亞快速朝台灣逼近，目前各國預測都很一致，台灣應該躲不掉。中央預測，如果颱風行進路徑和方向沒有太大變化，明晚到周三上午是颱風離台灣最近的時候，影響最大的地區是中部以北和東北部。根據中央氣象局最新觀測資料，強烈颱風瑪莉亞上午大約在台北東南東方約1400公里海面上，以每小時26公里的速度，向西北西的方向朝台灣北部近海接近中。如果颱風未來路徑變動不大的話，氣象局預計下午兩點半發布海上颱風警報，明天午夜前後發布陸上颱風警報；預測明天晚上到周三上午是颱風離台灣最近的時候，北部風雨最明顯。 ,2018-07-09 08:15,,躲不掉！各國預測強颱瑪莉亞將襲台 估今下午發海警,https://udn.com/news/story/7266/3241977
,生活, 今夜11:30發布強颱瑪莉亞海上陸上颱風警報，根據氣象局最新資訊，晚上8時東南東方920公里海面上，會穩定往西北西移動，氣象局海上警報範圍除了原本的北部、東北部、東南部海面，增加台灣海峽北部海域。伍婉華表示，今天北部海面、東半部及南部海面已有長浪，暴風圈預估明天中午前後接觸東邊海域，傍晚前後接觸陸地。隨著暴風圈接近，明天清晨東北部海面風力會逐漸增大，提醒民眾明後兩天別從事海邊活動。伍婉華表示，從路徑潛勢預報來看，預估颱風將經過彭佳嶼附近後往大陸移動，最接近台灣時間在明天下半天到周三，預估明天白天開始，北部、東北部地區將陸續下雨，傍晚開始北部、東北部風雨增強，各地也開始出現風雨，緊接著周三白天將影響馬祖。,2018-07-09 20:47,,強颱瑪莉亞 氣象局23：30發布陸上警報,https://udn.com/news/story/7266/3243314
,生活,今年第8號颱風瑪莉亞迅速升格為強烈颱風之後，速度不僅加快、路線也往南修，影響台灣程度逐漸增大。中央表示，照目前路徑來看，明天晚上可能發布海上颱風警報，周二上半天發布陸上颱風警報，影響台灣最明顯時間為周二到周四，又以北部最嚴重，且颱風中心還不排除登陸。氣象局預報員顏增璽表示，昨天下午2點，瑪莉亞位在距離鵝鑾鼻東南東方2140公里處，未來路徑先朝西北，之後朝西北西往台灣近海接近，再到大陸。顏增璽表示，以這個路徑來看，明天晚上可能發布海上颱風警報，周二上半天發布陸上颱風警報，影響台灣最明顯的時間是周二到周四。預計周二下半天開始，北部有一些風雨，再慢慢地影響到中部，周三全台都會有風雨，又以北部最嚴重，預計周四就會脫離颱風影響。至於影響台灣程度？顏增璽表示，目前颱風中心已經接近台灣近海，如果太平洋高壓較強，路徑會再往南偏，颱風中心就不排除登陸，中心登陸代表什麼意義？顏增璽表示，因中心風速會達到10級風以上，若中心抵台，恐帶來較大風雨，包括近年的、莫蘭地颱風，都是颱風中心登陸案例。 ,2018-07-08 04:41,,強颱瑪莉亞來了…明發海警 中心恐登陸,https://udn.com/news/story/7266/3240688
,生活, 氣象達人在臉書粉絲頁貼文表示，來襲，北部今晚風雨逐漸加大至明晨，周三上午暴風圈逐漸脫離。貼文指出，今年第八號瑪莉亞清晨六點半的位置自台北東方約六百多公里地方，以每小時二十八公里速度往西北西，也就是往日本的宮古島到石垣島，然後往彭佳嶼方向移動，中心最大風速稍減弱，仍有每秒53公尺，暴風半徑仍維持七級風兩百八十公里，十級風一百公里，由於目前颱風經過的海面不若先前溫度那麼高，同時有些乾空氣逸入颱風內，強度還有機會略降一些，但還是強颱等級，未來幾個小時內，當颱風通過日本和宮古島和石垣島間，可以來看看實際量測到的風有多強烈。今天下午開始，東北部及北部就會感受到風勢有點增強，偶有局部陣雨，根據目前的路徑趨勢來看，颱風暴風圈將會在今天傍晚五六點碰觸到台灣東北部，北北基宜預期在晚上開始，就會明顯感受到風雨，越晚越強。由於颱風走得快，大約在深夜到周三清晨時，是颱風中心最接近台灣北部陸地，風雨也會最劇烈。而颱風預期走得快，在周三上午八到十點，可能中心經過馬祖附近，然後登陸福建，暴風圈有機會在中午前脫離。目前氣象局把陸上警戒的區域，整個包含到中部的台中、南投到彰化以北，包含東部的宜蘭花蓮，都是首要的注意區域，要留意較強的風勢及雲雨帶移入後的強降雨。這次雨量預估，最大的在北部，平地最多有200-400毫米，山區有300-500毫米，主要集中在北部山區或是延伸到中部山區，這不算多，但可能集中在這一兩天內，或是不到十二小時內下完，是相當有感的雨勢，還是要特別留意。瑪莉亞颱風並未有帶動西南氣流，預期颱風周三中午前離開後，除了有些零星的風雨外，很快就會在周四五轉為晴朗穩定的夏季天氣。雖然這次北部首當其衝，南部影響較少，但今明兩天還是要留意，當颱風環流通過時，可能會有部分區域有焚風現象發生，農作物還是要提高警覺。從目前的風雨預測來看，周二晚上在宜蘭可能接近停班停課標準，北部新竹以北也在邊緣，預期周三凌晨到清晨間是最大，周三上午也可能還在暴風圈內，要看實際的災情或風勢才能夠做完整的判斷，而周三下半天就會減緩不少。也建議您尊重防災決策人員，給他們一點空間與彈性，不要到周三下午來揶揄又放了一個颱風假，或是用某地感受上的風雨來判斷準或不準，因為預測颱風是靠科學，不是算命，雖然都可以精準掌握，但還是有些變動度，需要監測與預測一起來。至於是不是西北颱，其實這是氣象人員分類時的一種比較，通常是事後來看，尤其也有很多颱風，不在那五十公里內也釀成大災，也有在那內，卻影響輕微，建議大家在分辨科學與形容用語上，可以再一起精進。今天請朋友做這幾件事，不管您是公務人員、公司企業或是居家住宅，務必招開防颱會議，準備做防颱工作。第一件事把戶外的雜物、例如盆栽、樹木或堆砌的物品整理好，檢查招牌或易被吹壞器具，大型玻璃帷幕要做好強風防護，測試是否關好，避免被強風破壞。第二件事，把陽台或屋頂的排水孔檢查，避免因為樹葉阻塞，必要時測試是否暢通，也檢查附近的排水溝，如果可以先稍微清理一下。第三件事，把發電機或收抽水機準備好，先測試一下，是否油料充足。第四件事，一樓與地下室出入口的防水檔板或是砂包，要準備好，排定夜間輪班人員，定期巡邏檢視。第五件事，準備好停電時必要的因應措施。如果以上五件事情完成，可以早點下班，建議公車、捷運提早收班；商家提早打烊，回家時買好泡麵、乾糧、零食、電池，準備度過颱風夜，希望台灣今夜明晨，一切平安，戒慎虔誠。,2018-07-10 07:57,,瑪莉亞颱風來襲 彭啟明：北部今晚風雨逐漸加大,https://udn.com/news/story/7266/3243898
,生活,今年梅雨季即將結束，進入旺季，中央今天舉行2018年颱風展望記者會，氣象局預報中心主任呂國臣表示，根據氣象局預測，今年7到9月，西北太平洋颱風數正常略偏多，侵台颱風數量以正常的機率比較大，約三到五個。至於氣溫方面，以正常偏高溫的機率最大，則為正常。5、6月梅雨季將告一段落，呂國臣表示，今年太平洋高壓偏弱，台灣受鋒面影響，中部以北雨量偏多，其他地區雨量正常；溫度方面，5月氣溫略偏低，6月則偏暖，兩個月的平均氣溫接近正常。至於民眾關切的颱風預測，呂國臣表示，往年西北太平洋6至12月約有21至25個颱風生成，侵台颱風的正常範圍為三至五個，預估今年6至12月西北太平洋颱風生成數為正常至略偏多，侵台颱風的個數則以接近正常範圍三至五個的機率最大。今夏溫度預測方面，呂國臣表示，熱帶洋面目前呈現中太平洋聖嬰形態，且預期維持至夏季，雖強度比較弱，但仍有可能減弱太平洋高壓強度，可以稍微減緩台灣因暖化帶來的高溫趨勢。呂國臣表示，綜合研判，今年7至9月台灣氣溫以正常至偏高的機率較大，透過數值來看，偏暖訊號逐月降低，未來一季雨量則以接近正常的機率較大。氣象局表示，即將進入颱風季，大家要盡快做好防颱準備，夏季也要防範高溫以及雷擊。氣象局將在颱風警報期間，由原先六小時一次的定量降水預報，改成三小時一次，同時於每天上午6時40分、8時40分、11時40分、下午2時40分、5時40分、晚上8時40分及11時40分，定時舉行記者會並網路直播，說明最新颱風動態。 ,2019-06-28 11:10,,今夏侵台颱風數 氣象局預測：正常值3到5個,https://udn.com/news/story/7266/3897550
